# Author: Rob Graves
# Date: Wed Feb 09 12:45:58 PST 2011
#
# 3D Models:
# 	CVM-S4 (version4.0-IO_patch)
# 	CVM-H11.1.0 (vx_lite)
#
# Data fields are TAB-separated, <-99999> indicates no valid data
#
# Column 1: Station Name
# Column 2: Station ID  No.
# Column 3: Owner
# Column 4: Station Latitude
# Column 5: Station Longitude
# Column 6: CVM-S4 Minimum depth (in meters) to Vs=1000 m/s
# Column 7: CVM-S4 Maximum depth (in meters) to Vs=1000 m/s
# Column 8: CVM-S4 Minimum depth (in meters) to Vs=2500 m/s
# Column 9: CVM-S4 Maximum depth (in meters) to Vs=2500 m/s
# Column 10: CVM-H11.1.0 Minimum depth (in meters) to Vs=1000 m/s
# Column 11: CVM-H11.1.0 Maximum depth (in meters) to Vs=1000 m/s
# Column 12: CVM-H11.1.0 Minimum depth (in meters) to Vs=2500 m/s
# Column 13: CVM-H11.1.0 Maximum depth (in meters) to Vs=2500 m/s
#
Fountain Valley - Euclid	90002	USC	33.719	-117.937	540	540	2800	2800	980	980	3580	3580
Garvey Res. - Control Bldg	709	USGS	34.049	-118.112	440	440	2840	3440	200	200	3200	3200
Glendale - Las Palmas	90063	USC	34.2	-118.231	100	100	320	320	100	100	440	440
Glendora - N Oakbank	90065	USC	34.137	-117.883	320	320	1200	1200	260	880	1180	1180
Hacienda Heights - Colima	90073	USC	33.99	-117.943	320	320	2220	2900	200	200	2620	2620
Huntington Beach - Lake St	13197	CDMG	33.662	-117.997	400	400	2520	2520	860	860	2660	2660
Inglewood - Union Oil	14196	CDMG	33.905	-118.279	580	580	3440	5100	1100	1100	4400	4400
LA - 116th St School	14403	CDMG	33.929	-118.26	740	740	4720	4720	900	900	3900	6200
LA - Baldwin Hills	24157	CDMG	34.009	-118.361	320	320	3260	5040	1260	1260	4260	4260
LA - Centinela St	90054	USC	34.001	-118.431	580	580	2740	5160	780	780	3580	3580
LA - Century City CC North	24389	CDMG	34.063	-118.418	320	320	3100	5240	860	860	3960	3960
LA - Century City CC South	24390	CDMG	34.062	-118.416	340	340	3120	5220	860	860	3960	3960
LA - Chalon Rd	90015	USC	34.086	-118.481	80	320	320	320	40	40	440	440
LA - Cypress Ave	90033	USC	34.088	-118.222	320	320	2460	2460	1000	1000	1000	1000
LA - E Vernon Ave	90025	USC	34.004	-118.23	660	660	4060	4060	920	920	4020	6820
LA - Fletcher Dr	90034	USC	34.115	-118.244	260	260	760	760	120	120	1000	1000
LA - N Faring Rd	90016	USC	34.089	-118.435	320	320	320	5180	60	60	280	280
LA - N Figueroa St	90032	USC	34.111	-118.189	320	320	1940	1940	860	860	1360	1360
LA - N Westmoreland	90021	USC	34.082	-118.298	320	320	2580	2580	220	220	2060	2060
LA - Obregon Park	24400	CDMG	34.037	-118.178	380	380	3120	3120	560	560	4160	4160
LA - S Grand Ave	90022	USC	34.005	-118.279	720	720	4540	4540	820	820	6020	6020
LA - Saturn St	90091	USC	34.046	-118.355	500	500	3180	5080	1100	1100	3400	3400
LA - W 70th St	90023	USC	33.976	-118.289	840	840	5280	5280	900	900	5300	5300
LA - Wonderland Ave	90017	USC	34.114	-118.38	20	320	320	5280	40	40	220	220
LB - Harbor Admin FF	14395	CDMG	33.754	-118.2	420	420	2460	3980	120	120	2660	2660
LB - Orange Ave	90080	USC	33.881	-118.176	820	820	5480	5480	1180	1180	3680	3680
LB - Rancho Los Cerritos	14242	CDMG	33.84	-118.194	580	580	3460	5200	980	980	3680	3680
LB - Recreation Park	14241	CDMG	33.778	-118.133	520	520	3360	5200	1080	1080	4580	4580
La Crescenta - New York	90060	USC	34.238	-118.254	100	100	320	320	80	80	380	380
La Habra - Briarcliff	90074	USC	33.921	-117.973	560	560	3100	3100	840	840	3140	3140
La Puente - Rimgrove Av	90072	USC	34.026	-117.918	320	320	2340	2340	280	280	2400	2400
Lakewood - Del Amo Blvd	90084	USC	33.846	-118.099	820	820	5300	5300	1080	1080	3180	6180
Lancaster - Med Off FF	24526	CDMG	34.688	-118.156	-99999	-99999	-99999	-99999	60	60	260	260
Lawndale - Osage Ave	90045	USC	33.897	-118.346	520	520	2680	4240	1080	1080	3180	3180
Leona Valley #5 - Ritter	24055	CDMG	34.6	-118.241	-99999	-99999	-99999	-99999	40	40	220	220
Leona Valley #6	24309	CDMG	34.604	-118.244	-99999	-99999	-99999	-99999	60	60	240	240
Malibu - Las Flores Canyon	90050	USC	34.045	-118.638	-99999	-99999	-99999	-99999	40	40	480	480
Malibu - Point Dume Sch	24396	CDMG	34.013	-118.8	-99999	-99999	-99999	-99999	60	60	220	220
Malibu - W Pacific Cst Hwy	90051	USC	34.024	-118.788	-99999	-99999	-99999	-99999	60	60	220	220
Manhattan Beach - Manhattan	90046	USC	33.886	-118.389	440	440	2180	2180	600	600	2800	2800
"Mill Creek, Angeles Nat For"	90062	USC	34.39	-118.08	-99999	-99999	-99999	-99999	40	40	180	180
Moorpark - Fire Sta	24283	CDMG	34.288	-118.881	320	320	2320	2320	840	840	4440	4440
Mt Wilson - CIT Seis Sta	24399	CDMG	34.224	-118.057	-99999	-99999	-99999	-99999	40	40	280	280
N Hollywood - Coldwater Can	90009	USC	34.194	-118.412	340	340	2600	2600	980	980	3780	3780
Newhall - Fire Sta	24279	CDMG	34.387	-118.533	420	420	1400	5040	840	840	3140	3140
Newhall - W Pico Canyon Rd.	90056	USC	34.391	-118.622	320	320	3180	3180	780	780	2380	2380
Northridge - 17645 Saticoy St	90003	USC	34.209	-118.517	340	340	3120	3120	1000	1000	4600	4600
"Norwalk - Imp Hwy, S Grnd"	634	USGS	33.915	-118.07	700	700	4200	4200	900	900	3200	3200
Orange Co. Reservoir	697	USGS	33.9354	-117.884	360	360	3220	3220	820	820	4420	4420
Pacific Palisades - Sunset	90049	USC	34.042	-118.554	320	320	380	3120	800	800	1500	1500
Pacoima Kagel Canyon	24088	CDMG	34.296	-118.375	320	320	2180	2180	920	920	4020	4020
Pacoima Kagel Canyon USC	90005	USC	34.25	-118.42	360	360	2480	2760	940	940	4540	4540
Panorama City - Roscoe	90007	USC	34.222	-118.442	360	360	1860	3260	800	800	4400	4400
Pasadena - Brown Gym	80046	CIT	34.14	-118.12	320	320	1660	1660	80	80	1100	1100
Pasadena - CIT Kresge Lab	80054	CIT	34.149	-118.171	20	20	320	320	40	40	300	300
Pasadena - Old House Rd	90095	USC	34.168	-118.078	320	320	1200	1200	80	80	1060	1060
Playa Del Rey - Saran	90047	USC	33.96	-118.432	520	520	2000	2000	780	780	3380	3380
Pomona - 4th & Locust FF	23525	CDMG	34.056	-117.748	320	320	320	320	60	60	300	300
Rancho Palos Verdes - Luconia	90044	USC	33.74	-118.335	-99999	-99999	-99999	-99999	60	60	320	320
Rosamond - Goode Ranch	24274	CDMG	34.827	-118.265	-99999	-99999	-99999	-99999	80	80	300	300
San Gabriel - E Grand Ave	90019	USC	34.091	-118.093	320	320	2480	2480	680	680	2080	2080
San Marino - SW Academy	24401	CDMG	34.115	-118.13	320	320	2080	2080	840	840	1640	1640
Santa Fe Springs - E.Joslin	90077	USC	33.944	-118.087	620	620	4160	4160	1100	1100	3300	3300
Santa Monica - Second St	90048	USC	34.005	-118.485	500	500	2420	5100	780	780	3180	3180
Studio City - Coldwater Can	90010	USC	34.146	-118.412	320	320	1000	5080	860	860	2660	2660
Sun Valley - Roscoe Blvd	90006	USC	34.221	-118.421	360	360	2260	2820	900	900	4500	4500
Sun Valley - Sunland	90008	USC	34.235	-118.366	400	400	1320	1320	840	840	1540	1540
Sunland - Mt Gleason Ave	90058	USC	34.269	-118.303	100	100	800	800	60	60	280	280
Sylmar - Olive View Med FF	24514	CDMG	34.326	-118.444	100	100	8960	8960	920	920	4520	4520
Sylmar - Sayre St	90001	USC	34.306	-118.437	100	100	4360	4360	740	740	4540	4540
Tarzana - Cedar Hill	24436	CDMG	34.16	-118.534	320	320	1000	1160	820	820	1420	1420
Terminal Island - S Seaside	90082	USC	33.736	-118.269	320	320	1640	1640	100	100	1260	1260
Torrance - W 226th St	90038	USC	33.822	-118.356	320	320	1780	1780	200	200	1680	1680
Vasquez Rocks Park	24047	CDMG	34.492	-118.327	-99999	-99999	-99999	-99999	60	60	220	220
Villa Park - Serrano Ave	90090	USC	33.821	-117.818	320	320	2300	2300	880	880	2880	2880
West Covina - S Orange Ave	90071	USC	34.064	-117.952	340	340	3060	3060	660	660	3560	3560
Wildlife Liquef. Array	5210	USGS	33.1	-115.53	1040	1040	3620	3620	1400	1400	3300	3300
Kornbloom Road (temp)	9401	USGS	33.125	-115.665	740	740	2520	2520	1100	1100	2400	2400
Poe Road (temp)	9400	USGS	33.097	-115.751	880	880	3060	3060	1100	1100	2600	2600
Amboy	21081	CDMG	34.56	-115.743	-99999	-99999	-99999	-99999	60	60	260	260
Arcadia - Arcadia Av	90099	USC	34.127	-118.059	320	320	1840	1840	820	820	1720	1720
Baker Fire Station	32075	CDMG	35.271	-116.066	-99999	-99999	-99999	-99999	60	60	240	240
Barstow	23559	CDMG	34.887	-117.047	-99999	-99999	-99999	-99999	60	60	260	260
Boron Fire Station	33083	CDMG	35.002	-117.65	-99999	-99999	-99999	-99999	60	60	260	260
Buena Park - La Palma	90086	USC	33.847	-118.018	760	760	4420	4420	880	880	4880	4880
Chatsworth - Devonshire	90004	USC	34.358	-118.571	320	320	2900	2900	960	960	4460	4460
Coolwater	23	SCE	34.851	-116.858	-99999	-99999	-99999	-99999	80	80	280	280
Duarte - Mel Canyon Rd.	90067	USC	34.15	-117.939	20	320	320	320	100	100	840	840
Fort Irwin	24577	CDMG	35.268	-116.684	-99999	-99999	-99999	-99999	60	60	240	240
Huntington Bch - Waikiki	90083	USC	33.727	-118.044	540	540	2940	2940	1260	1260	4060	4060
LA - W 15th St	90020	USC	34.045	-118.298	320	320	2340	3440	1520	1520	2020	2020
Lucerne	24	SCE	34.568	-116.612	-99999	-99999	-99999	-99999	40	40	240	240
Mission Creek Fault	100	USGS	33.905	-116.419	480	480	480	480	60	60	320	320
San Bernardino - E & Hospitality	23542	CDMG	34.065	-117.292	340	340	1820	1820	80	80	460	460
Tustin - E Sycamore	90089	USC	33.7278	-117.824	320	320	2240	2780	900	900	2700	2700
Twentynine Palms	22161	CDMG	34.021	-116.009	20	20	20	20	40	40	220	220
Yermo Fire Station	22074	CDMG	34.904	-116.823	-99999	-99999	-99999	-99999	80	80	280	280
Big Bear Lake - Civic Center	22561	CDMG	34.238	-116.935	-99999	-99999	-99999	-99999	60	60	260	260
Desert Shores	12626	CDMG	33.426	-116.078	260	260	260	260	860	860	1860	1860
Elizabeth Lake	24575	CDMG	34.662	-118.387	-99999	-99999	-99999	-99999	60	60	240	240
Hesperia - 4th & Palm	23583	CDMG	34.405	-117.313	-99999	-99999	-99999	-99999	60	60	240	240
Indio - Riverside Co Fair Grnds	12543	CDMG	33.715	-116.221	2100	2100	2280	2280	860	860	1860	1860
LA - 1955 1/2 Purdue Ave. Bsmt	5284	USGS	34.04	-118.445	320	320	3540	5200	1020	1020	4420	4420
LA - City Terrace	24592	CDMG	34.053	-118.171	320	320	2800	2800	900	900	3100	3100
LA - Temple & Hope	24611	CDMG	34.059	-118.246	320	320	2580	3120	140	140	3180	3180
LA - Univ. Hospital	24605	CDMG	34.062	-118.198	320	320	2580	3040	980	2180	2380	2380
Lake Cachulla	12624	CDMG	33.628	-116.28	80	80	80	80	780	780	1480	1480
Mecca - CVWD Yard	11625	CDMG	33.564	-115.987	2100	2100	2140	2140	960	960	2360	2360
Mt Baldy - Elementary Sch	23572	CDMG	34.233	-117.661	-99999	-99999	-99999	-99999	60	60	260	260
Newport Bch - Irvine Ave. F.S	13160	CDMG	33.634	-117.902	320	320	2520	2520	980	980	4480	4480
North Shore - Durmid	11591	CDMG	33.421	-115.831	500	500	1680	1680	800	800	1900	1900
North Shore - Salton Sea Pk HQ	11613	CDMG	33.504	-115.913	360	360	1240	1240	900	900	2100	2600
Pear Blossom - Pallet Creek	23584	CDMG	34.458	-117.909	-99999	-99999	-99999	-99999	60	60	240	240
Phelan - Wilson Ranch	23597	CDMG	34.467	-117.52	-99999	-99999	-99999	-99999	60	60	260	260
Rancho Cucamonga - Deer Can	23598	CDMG	34.169	-117.579	20	20	320	320	60	60	280	280
Sage - Fire Station	12636	CDMG	33.58	-116.931	-99999	-99999	-99999	-99999	40	40	200	200
Salton City	11628	CDMG	33.28	-115.984	300	300	1060	1060	860	860	1760	1760
San Bernardino - 2nd & Arrowhead	23522	CDMG	34.103	-117.288	320	320	720	720	80	80	1180	1180
Seal Beach - Office Bldg	14578	CDMG	33.757	-118.084	540	540	3320	5100	760	760	5260	5260
Snow Creek	12630	CDMG	33.888	-116.684	-99999	-99999	-99999	-99999	60	60	280	280
Wrightwood - Nielson Ranch	23573	CDMG	34.314	-117.545	-99999	-99999	-99999	-99999	60	60	260	260
Wrightwood - Swarthout	23574	CDMG	34.369	-117.658	-99999	-99999	-99999	-99999	40	40	240	240
Anacapa Island	25169	CDMG	34.016	-119.362	-99999	-99999	-99999	-99999	60	60	300	300
Anaverde Valley - City R	24576	CDMG	34.58	-118.199	-99999	-99999	-99999	-99999	60	60	240	240
Antelope Buttes	24310	CDMG	34.758	-118.361	-99999	-99999	-99999	-99999	40	40	260	260
Burbank - Howard Rd.	90059	USC	34.204	-118.302	20	20	320	320	100	100	380	380
Camarillo	25282	CDMG	34.208	-119.079	320	320	320	2600	880	880	4480	4480
Garden Grove - Santa Rita	90085	USC	33.79	-118.012	760	760	4360	4360	980	980	4780	4780
Hemet - Ryan Airfield	13660	CDMG	33.731	-117.023	-99999	-99999	-99999	-99999	60	60	260	260
Hollywood - Willoughby Ave	90018	USC	34.088	-118.365	20	20	1700	5220	1340	1340	2640	2640
Jensen Filter Plant	655	USGS	34.312	-118.496	120	120	5640	5640	760	760	4560	4560
Jensen Filter Plant Generator	655	USGS	34.313	-118.498	320	320	5620	5620	760	760	4560	4560
LA - Brentwood VA Hospital	638	USGS/VA	34.063	-118.463	320	320	580	5160	780	780	1480	3280
LA - Griffith Park Observatory	141	USGS	34.118	-118.299	320	320	320	320	40	40	220	220
LA - Pico & Sentous	24612	CDMG	34.043	-118.271	320	320	2620	2620	1240	1240	3440	3440
LA - S. Vermont Ave	90096	USC	34.021	-118.287	560	560	3800	3800	1420	1420	3320	4820
LA - Sepulveda VA Hospital	637	USGS/VA	34.249	-118.478	360	360	4180	4180	840	840	4440	4440
LA - UCLA Grounds	24688	CDMG	34.068	-118.439	320	320	1140	5240	880	880	1780	3580
LA - Wadsworth VA Hospital North	5082	USGS	34.052	-118.451	320	320	1420	5240	860	860	3660	3660
LA 00	-999	UCSB	34.106	-118.454	320	320	320	5020	40	40	760	760
LA Dam	0	DWP	34.294	-118.483	320	320	4980	4980	720	720	4620	4620
LB - City Hall	14560	CDMG	33.768	-118.196	420	420	2680	4880	140	140	3160	3160
Lake Hughes #4B - Camp Mend	24523	CDMG	34.65	-118.477	-99999	-99999	-99999	-99999	40	40	240	240
Lancaster - Fox Airfield Grnd	24475	CDMG	34.739	-118.214	-99999	-99999	-99999	-99999	80	80	280	280
Leona Valley #1	24305	CDMG	34.594	-118.242	-99999	-99999	-99999	-99999	60	60	220	220
Leona Valley #2	24306	CDMG	34.595	-118.243	-99999	-99999	-99999	-99999	60	60	220	220
Leona Valley #3	24307	CDMG	34.596	-118.243	-99999	-99999	-99999	-99999	60	60	220	220
Leona Valley #4	24308	CDMG	34.598	-118.242	-99999	-99999	-99999	-99999	60	60	240	240
Littlerock - Brainard Can	23595	CDMG	34.486	-117.98	-99999	-99999	-99999	-99999	40	40	200	200
Mojave - Hwys 14 & 58	34093	CDMG	35.07	-118.175	-99999	-99999	-99999	-99999	60	60	240	240
Mojave - Oak Creek Canyon	34237	CDMG	35.042	-118.377	-99999	-99999	-99999	-99999	60	60	260	260
Montebello - Bluff Rd.	90011	USC	33.99	-118.114	600	600	3760	3760	1020	1020	4220	4220
Neenach - Sacatara Ck	24586	CDMG	34.848	-118.536	-99999	-99999	-99999	-99999	60	60	300	300
Newport Bch - Newp & Coast	13610	CDMG	33.623	-117.931	320	320	2500	2500	980	980	4480	4480
Palmdale - Hwy 14 & Palmdale	24521	CDMG	34.581	-118.135	-99999	-99999	-99999	-99999	60	60	240	240
Pardee - SCE	-999	SCE	34.435	-118.582	340	340	3900	3900	800	800	2100	2100
Point Mugu - Laguna Peak	25148	CDMG	34.109	-119.065	320	320	320	320	740	740	4440	4440
Rancho Palos Verdes - Hawth	14404	CDMG	33.746	-118.396	-99999	-99999	-99999	-99999	100	100	580	580
Rinaldi Receiving Sta	77	DWP	34.281	-118.478	320	320	4440	4440	780	780	4280	4280
Rolling Hills Est-Rancho Vista	14405	CDMG	33.787	-118.356	320	320	500	500	60	60	720	720
Rosamond - Airport	24092	CDMG	34.87	-118.206	-99999	-99999	-99999	-99999	60	60	280	280
San Bernardino - CSUSB Gr	23672	CDMG	34.183	-117.321	320	320	320	320	60	60	320	320
San Bernardino - Co Service Bldg - Freefield	5245	USGS	34.106	-117.287	320	320	600	600	80	80	1180	1180
San Jacinto - CDF Fire Sta	12673	CDMG	33.787	-116.958	-99999	-99999	-99999	-99999	80	80	1140	1540
San Pedro - Palos Verdes	14159	CDMG	33.722	-118.309	-99999	-99999	-99999	-99999	60	60	460	460
Sandberg - Bald Mtn	24644	CDMG	34.743	-118.724	-99999	-99999	-99999	-99999	40	40	220	220
Santa Barbara - UCSB Goleta	25091	CDMG	34.422	-119.851	-99999	-99999	-99999	-99999	760	760	3660	3660
Santa Monica City Hall	24538	CDMG	34.011	-118.49	540	540	2600	5120	780	780	3180	3180
Santa Susana Ground	5108	USGS	34.232	-118.71	20	20	320	320	780	780	4380	4380
Simi Valley - Katherine Rd	90055	USC	34.264	-118.666	320	320	320	320	740	740	4340	4340
Stone Canyon	78	UCSB	34.1062	-118.4542	320	320	320	320	40	40	760	760
Sylmar - Converter Sta	74	DWP	34.311	-118.49	100	100	5860	5860	840	840	4540	4540
Sylmar - Converter Sta East	75	DWP	34.312	-118.481	120	120	6400	6400	840	840	5040	5040
Topanga - Fire Sta	5081	USGS	34.084	-118.6	320	320	320	320	100	100	700	700
Ventura - Harbor & California	25340	CDMG	34.276	-119.293	780	780	5880	5880	860	860	4460	4460
Whittier - S. Alta Dr	90075	USC	34.015	-118.029	320	320	2300	5080	1240	1240	2540	2540
Wrightwood - Jackson Flat	23590	CDMG	34.381	-117.737	-99999	-99999	-99999	-99999	40	40	220	220
Ocean Floor SEMS III	-999	MMS	33.57	-118.13	420	420	2720	2720	740	740	1940	1940
Cogswell Dam - Right Abutment	23210	CDMG	34.425	-117.964	-99999	-99999	-99999	-99999	40	40	200	200
Pasadena - USGS/NSMP Office	5296	USGS	34.1367	-118.129	320	320	1660	1660	80	80	900	900
Sylmar - County Hospital Grounds	24763	CDMG	34.327	-118.444	100	100	9080	9080	920	920	4520	4520
Station #4-Pahrump 2	-999	USGS	36.23	-116	-99999	-99999	-99999	-99999	60	60	240	240
Station #5-Pahrump 1	-999	USGS	36.21	-115.98	-99999	-99999	-99999	-99999	60	60	240	240
Station #6-Las Vegas Calico Basin	-999	USGS	36.15	-115.41	-99999	-99999	-99999	-99999	60	60	240	240
Station #7-Las Vegas Ann Road	-999	USGS	36.26	-115.31	-99999	-99999	-99999	-99999	60	60	240	240
"12440 Imperial Hwy, North Grn"	5239	USGS	33.915	-118.066	700	700	4140	4140	900	900	3000	3000
Alhambra - LA Co PW HQ FF	482	USGS	34.0842	-118.152	320	320	2640	2640	1500	1500	1500	1500
Anza - Tripp Flats Training	5222	USGS	33.6022	-116.756	-99999	-99999	-99999	-99999	60	60	240	240
Banning - Twin Pines Road	12674	CDMG	33.869	-116.824	-99999	-99999	-99999	-99999	40	40	320	320
Beverly Hills Pac Bell Bsmt	5402	USGS	34.076	-118.395	320	320	2220	5240	1140	1140	3540	3540
Big Bear Lake - Fire Station	22791	CDMG	34.241	-116.872	-99999	-99999	-99999	-99999	60	60	280	280
Bombay Beach Fire Station	5271	USGS	33.3527	-115.733	640	640	2200	2200	900	900	2000	2000
Burbank Airport	5398	USGS	34.1949	-118.354	340	340	1180	1180	860	860	1460	1460
Calabasas Pac Bell	5404	USGS	34.155	-118.641	100	100	2620	2620	860	860	3760	3760
Devore - Devore Water Company	5265	USGS	34.235	-117.407	320	320	320	320	60	60	280	280
Fillmore Pac Bell	5401	USGS	34.397	-118.918	980	980	6680	6680	780	780	5180	5180
Forest Falls Post Office	5075	USGS	34.088	-116.919	-99999	-99999	-99999	-99999	60	60	300	300
Frink	11684	CDMG	33.398	-115.657	500	500	500	500	760	760	860	860
Heart Bar State Park	22T04	CDMG	34.161	-116.799	-99999	-99999	-99999	-99999	40	40	260	260
Hector	-999	SCSN	34.8294	-116.335	-99999	-99999	-99999	-99999	40	40	260	260
Joshua Tree N.M. - Keys View	12647	CDMG	33.925	-116.172	20	20	20	20	40	40	240	240
LA - MLK Hospital Grounds	14787	CDMG	33.92	-118.24	780	780	5060	5060	1080	1080	3480	7280
LAX Fire Station	5399	USGS	33.943	-118.411	520	520	2420	2920	800	800	3400	3400
La Canada - Wald Residence	5408	USGS	34.2096	-118.186	100	100	320	320	100	100	500	500
Leona Valley - Fire Station #1	5029	USGS	34.6172	-118.285	-99999	-99999	-99999	-99999	60	60	240	240
Little Rock Post Office	5030	USGS	34.5214	-117.991	-99999	-99999	-99999	-99999	60	60	240	240
Los Angeles - Acosta Residence	5396	USGS	34.073	-118.117	320	320	2840	2840	220	220	2080	2080
Lytle Creek Fire Station	5409	USGS	34.233	-117.482	-99999	-99999	-99999	-99999	60	60	280	280
Mentone Fire Station #9	5162	USGS	34.067	-117.117	320	320	320	320	80	80	340	340
Mill Creek Ranger Station	5076	USGS	34.079	-117.045	320	320	320	320	60	60	340	340
North Palm Springs Fire Sta #36	5295	USGS	33.925	-116.548	820	820	820	820	60	60	320	320
Pasadena - Fair Oaks & Walnut	24691	CDMG	34.149	-118.15	100	100	320	320	80	80	420	420
San Bernardino - Del Rosa Wk Sta	5331	USGS	34.1663	-117.251	20	20	320	320	40	40	300	300
San Bernardino - Fire Sta. #10	5339	USGS	34.091	-117.289	320	320	1340	1340	80	80	1060	1060
San Bernardino - Fire Sta. #4	5337	USGS	34.14	-117.294	320	320	320	320	80	80	820	820
San Bernardino - Fire Sta. #9	5330	USGS	34.103	-117.349	320	320	360	360	80	80	620	620
San Bernardino - Mont. Mem Pk	5328	USGS	34.047	-117.277	320	320	920	920	80	80	340	340
San Bernardino - N Verdemont Sch	5371	USGS	34.205	-117.365	320	320	320	320	60	60	300	300
Seven Oaks Dam Project Office	5300	USGS	34.1105	-117.099	20	20	320	320	40	40	300	300
Valyermo Forest Fire Station	5031	USGS	34.4435	-117.853	-99999	-99999	-99999	-99999	60	60	240	240
Whittier - Scott & Whittier	14840	CDMG	33.946	-118	580	580	3480	3480	640	640	2940	2940
Wrightwood Post Office	5282	USGS	34.36	-117.629	-99999	-99999	-99999	-99999	40	40	240	240
Colton - Hospital Complex FF	23788	CDMG	34.074	-117.35	320	320	320	320	80	80	340	340
Colton - Kaiser Medical Clinic	5341	USGS	34.058	-117.305	320	320	940	940	80	80	340	340
Helendale - Helendale & Vista	23957	CDMG	34.744	-117.334	-99999	-99999	-99999	-99999	60	60	220	220
Highland Fire Station	5161	USGS	34.136	-117.213	320	320	320	320	60	60	320	320
Homeland - Hwy 74 & Sultanas	13924	CDMG	33.748	-117.127	-99999	-99999	-99999	-99999	60	60	220	220
Indio - Jackson Road	5294	USGS	33.747	-116.215	1540	1540	1540	1540	760	760	1460	1460
Indio - Monroe & Carreon	12904	CDMG	33.706	-116.235	2020	2020	2020	2020	960	960	2060	2060
Landers - Hwy 247 & Jesse	22959	CDMG	34.282	-116.453	-99999	-99999	-99999	-99999	60	60	280	280
Loma Linda Univ Medical Center	129	USGS	34.05	-117.264	320	320	1440	1440	80	80	360	360
Moreno Valley - Alessandro&More	13927	CDMG	33.921	-117.173	-99999	-99999	-99999	-99999	60	60	260	260
Moreno Valley - Indian & Kennedy	13925	CDMG	33.902	-117.234	-99999	-99999	-99999	-99999	60	60	240	240
Pinon Hills - Hwy 138 & Mtn Road	23958	CDMG	34.439	-117.647	-99999	-99999	-99999	-99999	60	60	260	260
Reche Canyon - Olive Dell Ranch	5037	USGS	34.004	-117.223	320	320	320	320	60	60	300	300
Riverside - I215 & 3rd	13915	CDMG	33.979	-117.344	320	320	320	320	60	60	220	220
San Bernardino - Fire Sta. #11	5329	USGS	34.069	-117.275	340	340	1960	1960	80	80	780	780
San Bernardino - Fire Sta. #7	5327	USGS	34.165	-117.288	320	320	320	320	60	60	340	340
San Bernardino - Lincoln School	5373	USGS	34.123	-117.287	320	320	320	320	80	80	1100	1100
San Bernardino - Medical Center	23898	CDMG	34.135	-117.322	320	320	320	320	80	80	1020	1020
San Bernardino - Mtn Vw & Clstr	23780	CDMG	34.097	-117.286	320	320	960	960	80	80	1180	1180
San Bernardino - Serrano School	5336	USGS	34.145	-117.219	320	320	320	320	60	60	320	320
Sun City - I215 & McCall Blvd	13930	CDMG	33.716	-117.19	-99999	-99999	-99999	-99999	60	60	220	220
Yucaipa Valley - Calimesa & Cnty	23920	CDMG	34.004	-117.058	320	320	320	320	60	60	800	800
Alpine Fire Station	2467	CDMG	32.838	-116.775	-99999	-99999	-99999	-99999	20	20	180	180
Beaumont - 6th & Maple	12919	CDMG	33.93	-116.972	-99999	-99999	1560	1560	80	80	2360	2360
Borrego Springs - Scripps Clinic	5220	USGS	33.194	-116.329	120	120	120	120	80	80	320	320
Canyon Lake Vacation Dr&San Joaq	13096	CDMG	33.699	-117.267	-99999	-99999	-99999	-99999	40	40	200	200
Coachella - 6th & Palm	12076	CDMG	33.678	-116.178	2100	2100	2880	2880	1040	1040	2340	2340
Corona - 6th & Smith	13099	CDMG	33.876	-117.593	320	320	320	320	240	1280	1280	1280
Corona - Hwy 91 & McKinley	13098	CDMG	33.884	-117.514	320	320	320	320	60	60	300	300
El Centro - Meadows Union School	464	USGS	32.8	-115.473	960	960	3320	5380	1440	1440	3140	3140
Hemet - Acacia & Stanford	12923	CDMG	33.744	-116.931	-99999	-99999	-99999	-99999	60	60	320	320
Hemet - Cawston & Devonshire	13093	CDMG	33.751	-117.015	-99999	-99999	-99999	-99999	60	60	300	300
Hinds Plumbing Plant	817	USGS	33.708	-115.628	20	20	20	20	40	40	240	240
Idyllwild - Hwy 243 & Pine Crest	12116	CDMG	33.747	-116.715	-99999	-99999	-99999	-99999	40	40	200	200
Idyllwild - Keenwild Fire Sta.	5232	USGS	33.7077	-116.717	-99999	-99999	-99999	-99999	40	40	180	180
Idyllwild - Kenworthy Fire Sta.	5372	USGS	33.6159	-116.621	20	20	20	20	60	60	260	260
Indian Wells - Hwy111 & El Dorad	12966	CDMG	33.723	-116.338	520	520	520	520	800	800	1100	1100
La Quinta - Bermudas & Durango	12951	CDMG	33.671	-116.3	80	80	80	80	780	780	1480	1480
Lake Elsinore - Graham & Poe	13922	CDMG	33.669	-117.332	-99999	-99999	-99999	-99999	60	60	220	220
Mecca Fire Station	5270	USGS	33.572	-116.076	2100	2100	3880	3880	1000	1000	2200	2200
Menifee Valley - Murrieta&Scott	13929	CDMG	33.649	-117.205	-99999	-99999	-99999	-99999	40	40	220	220
Mira Loma - Mission&San Sevaine	23091	CDMG	34.014	-117.511	320	320	320	320	60	60	260	260
Moreno Valley - Sunny Mead & Vil	13080	CDMG	33.969	-117.252	-99999	-99999	-99999	-99999	60	60	260	260
Mountain Center - Pine Mtn Rnch	5223	USGS	33.578	-116.59	20	20	20	20	60	60	280	280
Nuevo - 11th & McKinley	13095	CDMG	33.818	-117.312	-99999	-99999	-99999	-99999	20	20	180	180
